516,44.03,43.14,0.0
517,50.61,49.12,34.82
518,51.66,50.84,34.25
519,48.31,46.49,0.0
52,50.72,50.34,0.0
520,50.32,48.79,31.12
521,47.39,47.24,0.0
522,51.44,50.84,0.0
523,49.22,48.16,0.0
524,47.50,45.32,31.70
525,48.60,47.97,34.06
526,47.25,46.65,33.15
527,52.58,51.28,0.0
528,46.32,46.01,34.48
529,50.69,49.39,0.0
53,50.77,49.19,0.0
530,47.60,47.13,31.21
531,45.43,45.64,0.0
532,47.67,47.11,36.02
533,51.14,49.85,0.0
534,50.58,49.47,33.71
535,48.07,47.92,32.26
536,51.99,50.32,33.20
537,48.84,47.59,0.0
538,52.70,50.84,33.00
539,49.57,49.02,33.17
54,48.07,46.45,32.51
540,51.39,49.02,34.02
541,49.17,47.85,35.49
542,48.90,48.40,31.48
543,50.43,49.87,0.0
544,51.44,50.74,0.0
545,49.32,48.62,33.90
546,46.46,45.30,0.0
547,47.74,46.79,34.74
548,52.19,51.01,36.97
549,49.52,47.99,0.0
55,48.82,48.19,34.38
550,53.10,51.80,32.53
551,48.36,48.14,0.0
552,50.66,49.34,0.0
553,50.85,50.06,35.56
554,50.90,49.49,30.54
555,50.69,49.82,0.0
556,45.61,44.81,0.0
557,50.11,48.35,31.76
558,49.32,48.60,0.0
559,47.50,47.57,34.55
56,52.73,51.60,32.64
560,47.69,47.62,30.97
561,47.12,46.47,0.0
562,51.80,50.66,34.57
563,49.96,49.37,0.0
564,48.22,47.04,0.0
565,47.72,46.97,0.0
566,48.56,47.83,30.98
567,49.85,47.66,0.0
568,52.99,52.24,30.74
569,49.57,48.94,32.81
57,48.90,48.04,0.0
570,45.78,45.60,35.13
571,48.63,47.31,0.0
572,49.37,48.84,0.0
573,42.10,41.85,0.0
574,50.77,50.87,31.13
575,49.70,48.45,0.0
576,52.02,51.41,30.70
577,51.83,50.98,0.0
578,47.74,46.32,0.0
579,51.88,50.90,0.0
58,51.74,49.95,36.20
580,49.65,47.95,0.0
581,49.40,48.62,33.15
582,48.10,47.97,0.0
583,50.64,50.63,0.0
584,49.00,48.40,32.43
585,52.08,51.69,34.19
586,47.25,46.27,35.34
587,49.55,49.16,0.0
588,49.32,49.09,0.0
589,51.17,49.04,30.77
59,49.17,47.85,0.0
590,50.04,48.69,0.0
591,51.09,50.00,33.26
592,49.65,48.69,30.77
593,47.12,45.96,33.62
594,49.47,48.74,0.0
595,45.35,45.11,34.79
596,50.74,49.82,30.84
597,49.65,48.43,33.51
598,44.53,43.58,34.24
599,49.86,47.83,32.28
6,52.79,51.74,36.93
60,44.62,44.55,32.66
600,44.09,43.96,35.94
601,49.95,48.89,0.0
602,47.53,46.34,0.0
603,51.41,49.54,35.16
604,49.62,48.16,35.29
605,47.48,47.27,32.76
606,45.29,44.26,33.66
607,50.77,50.03,34.16
608,47.98,47.15,0.0
609,49.48,48.79,30.48
61,52.53,50.06,33.08
610,49.90,48.50,34.20
611,50.42,50.21,33.64
612,46.93,45.68,32.55
613,47.48,47.22,34.62
614,45.63,45.09,0.0
615,48.19,47.90,35.54
616,46.88,46.63,32.13
617,49.98,48.77,30.81
618,49.40,48.48,0.0
619,49.17,48.69,0.0
62,47.30,46.86,0.0
620,50.47,49.37,34.89
621,50.48,49.85,0.0
622,48.95,47.83,32.70
623,52.02,51.69,0.0
624,49.30,47.52,0.0
625,43.16,42.59,32.64
626,50.11,50.47,33.89
627,50.64,49.80,32.94
628,49.10,49.59,0.0
629,50.98,49.90,35.52
63,50.06,48.45,30.69
630,49.60,49.19,30.94
631,51.06,50.45,0.0
632,47.98,47.38,0.0
633,45.95,45.17,33.00
634,43.40,42.42,29.99
635,47.79,47.11,35.32
636,48.65,47.90,32.91
637,45.80,45.23,32.25
638,49.93,48.52,35.69
639,51.66,50.79,0.0
64,50.61,49.24,36.29
640,53.02,52.44,30.46
641,49.12,49.44,0.0
642,52.38,51.17,34.98
643,48.65,46.76,30.33
644,48.36,47.57,32.51
645,49.80,48.07,0.0
646,51.33,49.98,27.08
647,48.48,47.69,34.33
648,50.42,49.42,29.56
649,48.22,46.83,0.0
65,51.74,50.76,30.90
650,49.68,48.94,0.0
651,48.00,47.97,0.0
652,43.77,43.64,0.0
653,49.88,49.29,0.0
654,47.25,46.88,0.0
655,51.06,51.09,31.37
656,50.27,49.93,0.0
657,53.22,52.44,0.0
658,48.46,47.45,30.15
659,45.61,45.00,37.00
66,47.71,45.21,32.47
660,49.67,47.64,32.49
661,46.57,45.30,0.0
662,46.59,45.70,31.51
663,49.12,48.04,35.68
664,47.81,47.01,35.51
665,48.14,47.18,31.76
666,49.00,49.02,0.0
667,47.41,47.48,0.0
668,43.32,42.79,0.0
669,51.23,51.36,35.36
67,51.22,50.29,0.0
670,52.39,50.47,32.55
671,49.09,48.09,0.0
672,48.17,48.84,35.91
673,50.53,48.82,29.39
674,47.95,46.36,0.0
675,49.60,49.02,30.24
676,50.74,49.47,0.0
677,52.16,50.37,34.60
678,48.56,47.66,35.51
679,51.44,50.47,0.0
68,52.53,50.95,0.0
680,46.84,46.07,0.0
681,51.04,50.39,35.77
682,52.90,51.94,32.54
683,47.48,46.81,37.16
684,51.91,49.87,31.58
685,48.53,47.66,0.0
686,49.27,47.83,28.01
687,46.28,45.68,0.0
688,51.27,50.66,0.0
689,47.74,46.43,0.0
69,49.88,48.97,29.76
690,48.17,46.16,31.01
691,51.28,50.06,0.0
692,50.63,50.03,0.0
693,50.22,48.26,0.0
694,48.80,47.99,30.44
695,48.39,47.31,32.49
696,48.29,47.92,35.36
697,49.22,48.92,38.23
698,53.43,52.13,31.06
699,49.57,47.62,29.22
7,49.32,48.14,34.18
70,46.64,45.73,0.0
700,48.61,47.66,34.25
701,52.16,50.29,0.0
702,49.57,49.87,0.0
703,49.67,48.55,36.59
704,48.97,48.62,35.29
705,52.31,50.47,0.0
706,51.97,51.14,29.39
707,49.47,48.23,0.0
708,50.69,50.00,0.0
709,49.55,48.62,32.47
71,46.86,45.73,0.0
710,48.48,48.11,32.39
711,50.24,50.11,34.77
712,50.27,49.42,0.0
713,52.47,52.10,32.47
714,49.88,49.09,0.0
715,50.09,48.82,31.87
716,49.62,49.90,0.0
717,46.95,46.70,0.0
718,49.68,49.37,0.0
719,48.41,47.50,30.79
72,52.62,51.44,0.0
720,52.33,50.47,32.53
721,44.68,44.59,34.43
722,47.67,47.24,35.77
723,51.66,49.87,0.0
724,50.16,49.24,0.0
725,50.19,49.42,0.0
726,48.36,47.43,33.11
727,50.68,49.07,0.0
728,48.24,47.66,0.0
729,51.50,50.74,0.0
73,50.09,48.79,0.0
730,42.58,41.07,0.0
731,50.79,49.90,32.19
732,49.42,49.42,0.0
733,44.70,44.12,36.25
734,49.07,47.97,33.16
735,44.33,43.21,33.90
736,51.94,50.61,0.0
737,49.37,48.84,0.0
738,50.06,49.19,0.0
739,46.68,46.25,32.47
74,51.74,49.77,0.0
740,51.25,50.37,31.70
741,51.53,51.14,29.92
742,50.14,49.87,0.0
743,50.47,50.00,0.0
744,50.19,48.45,28.32
745,51.36,50.55,0.0
746,51.22,50.50,0.0
747,48.36,48.11,0.0
748,50.53,49.37,0.0
749,50.14,48.89,31.42
75,50.61,49.72,29.70
750,51.50,49.42,34.79
751,49.10,47.50,0.0
752,53.17,51.28,32.63
753,50.58,49.57,33.15
754,48.87,48.72,31.06
755,48.44,48.02,32.86
756,44.85,44.46,34.42
757,51.86,49.82,36.83
758,51.55,50.79,34.52
759,50.96,49.54,32.53
76,51.09,49.75,34.87
760,50.14,49.72,33.13
761,50.24,49.14,0.0
762,45.03,44.12,35.13
763,47.65,47.04,0.0
764,44.13,43.45,30.39
765,49.14,48.11,37.30
766,48.50,48.60,0.0
767,52.02,50.82,35.53
768,52.70,50.21,32.22
769,53.87,52.87,32.35
77,50.77,50.34,0.0
770,51.22,50.50,34.01
771,45.71,45.23,32.64
772,48.75,48.09,0.0
773,48.53,47.90,0.0
774,52.36,51.66,0.0
775,47.81,47.20,0.0
776,50.50,49.21,33.92
777,51.28,50.19,0.0
778,50.47,50.03,33.58
779,48.92,47.13,34.39
78,44.23,43.16,33.26
780,50.48,50.11,32.12
781,48.75,47.80,31.44
782,49.36,47.38,32.14
783,51.44,49.87,33.90
784,51.86,50.76,0.0
785,50.32,49.54,0.0
786,45.56,43.84,0.0
787,45.59,44.84,0.0
788,52.22,51.25,31.76
789,50.64,49.82,33.00
79,48.75,47.59,30.12
790,49.55,48.40,0.0
791,47.44,46.76,29.82
792,48.68,48.09,33.71
793,50.74,49.34,31.24
794,46.51,46.41,30.24
795,50.64,48.52,0.0
796,51.12,50.63,0.0
797,43.75,42.53,0.0
798,48.82,48.14,33.68
799,52.56,51.60,34.80
8,51.42,49.87,33.12
80,46.73,46.16,33.57
800,50.58,50.50,34.10
801,46.39,46.56,0.0
802,47.48,47.13,32.85
803,47.39,46.72,36.77
804,49.63,49.24,34.88
805,48.80,48.14,33.92
806,44.43,44.10,0.0
807,51.89,50.19,0.0
808,41.29,40.35,34.28
809,49.88,49.14,33.78
81,50.58,48.92,0.0
810,48.00,46.52,0.0
811,49.80,48.11,34.69
812,49.37,47.99,30.58
813,50.40,49.70,0.0
814,46.28,45.94,34.30
815,50.64,49.77,29.38
816,49.58,49.34,34.94
817,44.81,44.30,37.74
818,47.07,46.74,31.11
819,49.65,48.07,0.0
82,51.99,51.52,0.0
820,49.22,48.52,34.98
821,47.02,46.18,33.81
822,47.65,47.29,31.12
823,46.95,45.53,32.95
824,44.43,43.08,34.80
825,48.07,48.33,0.0
826,49.57,49.29,0.0
827,48.90,48.04,0.0
828,47.48,47.11,36.09
829,49.24,48.35,32.12
83,50.37,49.57,32.45
830,49.57,48.26,0.0
831,49.85,48.04,31.61
832,51.71,50.00,0.0
833,47.98,47.99,33.91
834,48.92,48.11,0.0
835,48.29,47.69,0.0
836,49.07,48.48,36.17
837,50.11,48.57,32.71
838,47.48,46.43,0.0
839,51.33,50.26,32.52
84,53.05,51.33,31.10
840,49.98,50.03,28.81
841,51.22,50.82,33.91
842,50.82,49.75,0.0
843,50.50,50.16,36.43
844,49.98,49.29,36.62
845,50.48,49.98,35.43
846,47.74,47.31,32.72
847,48.60,47.88,0.0
848,50.32,49.49,34.22
849,45.24,44.14,32.42
85,51.09,49.54,36.80
850,51.36,48.94,0.0
851,47.98,47.36,33.25
852,53.14,52.30,34.59
853,47.21,47.17,33.88
854,48.77,48.02,33.56
855,43.19,42.93,35.13
856,49.15,48.16,29.12
857,48.00,46.16,0.0
858,48.19,48.09,36.47
859,49.70,48.65,0.0
86,49.88,48.60,32.11
860,52.25,50.92,32.61
861,50.37,49.09,0.0
862,50.51,51.09,35.34
863,51.71,49.29,33.11
864,47.39,46.88,0.0
865,52.28,50.90,0.0
866,49.57,47.85,0.0
867,51.64,51.11,32.72
868,48.70,48.55,33.70
869,51.83,50.32,0.0
87,48.75,48.09,0.0
870,44.49,44.08,29.12
871,50.26,48.79,30.14
872,51.25,50.39,34.97
873,48.10,47.88,0.0
874,44.81,44.16,33.45
875,49.85,48.82,32.07
876,51.36,51.83,0.0
877,52.56,52.08,34.83
878,50.16,49.62,33.08
879,43.38,43.29,30.69
88,50.32,49.39,32.45
880,51.06,50.71,32.70
881,50.19,50.26,0.0
882,46.91,46.52,0.0
883,48.97,48.97,35.03
884,49.37,48.33,0.0
885,50.90,49.52,34.30
886,51.01,49.44,34.49
887,51.12,50.03,30.84
888,46.44,45.23,0.0
889,51.47,49.52,0.0
89,51.91,50.45,33.49
890,46.48,46.25,34.69
891,45.50,45.23,30.92
892,51.80,51.66,28.23
893,51.55,49.12,34.69
894,51.27,49.44,34.12
895,51.36,51.66,31.49
896,46.11,46.34,32.60
897,48.39,48.09,0.0
898,48.55,47.38,32.86
899,52.36,50.58,32.65
9,47.56,47.57,29.88
90,46.15,45.92,29.95
900,45.24,44.69,0.0
901,49.45,48.40,30.88
902,50.09,49.62,0.0
903,52.93,50.32,0.0
904,50.85,47.92,35.66
905,48.75,48.09,0.0
906,49.68,48.79,32.60
907,51.55,51.60,0.0
908,50.53,49.57,34.24
909,50.77,50.29,0.0
91,48.10,47.76,0.0
910,52.93,51.83,32.28
911,43.57,43.08,0.0
912,48.75,47.20,0.0
913,45.14,44.79,35.40
914,47.35,46.01,31.94
915,46.79,45.36,0.0
916,47.12,46.74,35.29
917,47.18,45.83,31.63
918,51.77,50.79,0.0
919,49.75,48.89,0.0
92,51.14,50.13,0.0
920,49.37,47.24,0.0
921,45.39,45.19,32.19
922,50.85,50.24,0.0
923,50.37,49.52,33.37
924,50.39,49.12,34.97
925,51.80,49.57,0.0
926,51.41,50.26,34.35
927,49.45,49.49,32.26
928,49.96,47.90,30.53
929,47.16,46.63,0.0
93,49.49,49.07,33.02
930,46.77,46.01,0.0
931,50.74,50.16,0.0
932,43.32,42.55,0.0
933,51.55,50.19,0.0
934,46.59,46.70,0.0
935,49.27,49.27,0.0
936,51.42,50.47,35.75
937,46.32,46.05,32.33
938,50.24,50.26,31.79
939,49.54,49.16,0.0
94,48.75,47.92,0.0
940,51.77,50.16,28.82
941,49.77,48.92,0.0
942,49.02,48.67,33.25
943,50.24,49.95,34.25
944,44.72,44.40,33.23
945,49.75,49.47,0.0
946,45.76,46.03,30.28
947,50.88,50.13,34.01
948,50.11,48.65,36.40
949,50.98,49.87,33.04
95,49.96,48.60,0.0
950,49.15,48.57,30.18
951,49.80,48.92,32.84
952,49.15,48.87,32.82
953,52.22,51.99,0.0
954,49.15,49.07,33.44
955,45.93,45.62,32.52
956,51.47,50.55,32.59
957,50.77,48.65,0.0
958,49.05,48.19,31.51
959,51.83,50.79,29.70
96,47.53,46.76,0.0
960,49.36,47.52,34.49
961,49.42,49.34,0.0
962,50.98,50.50,34.24
963,46.88,45.62,32.16
964,46.72,46.52,31.10
965,50.69,49.90,31.33
966,49.00,48.57,31.65
967,51.25,49.34,0.0
968,49.29,48.72,32.85
969,48.77,47.45,33.19
97,49.09,47.59,0.0
970,51.88,50.26,0.0
971,46.39,45.88,33.82
972,50.06,48.60,34.48
973,50.58,49.49,33.12
974,50.43,49.42,0.0
975,50.09,47.50,0.0
976,50.01,48.67,0.0
977,48.84,47.88,0.0
978,49.70,48.52,0.0
979,46.28,45.38,35.07
98,52.09,50.82,29.31
980,49.55,48.87,0.0
981,48.33,48.02,0.0
982,51.85,51.71,33.09
983,52.72,51.83,34.50
984,46.11,45.45,31.14
985,49.60,48.92,28.79
986,47.32,47.48,31.32
987,50.58,50.11,35.58
988,51.44,50.45,32.28
989,49.90,48.67,0.0
99,47.63,46.10,0.0
990,51.61,50.11,34.41
991,48.53,47.38,0.0
992,52.53,51.49,0.0
993,48.41,48.60,33.61
994,47.14,45.70,0.0
995,48.95,49.24,0.0
996,51.77,48.99,29.44
997,49.30,48.57,29.85
998,51.28,50.21,31.96
